name,subtitle,acceleration,topspeed,range,efficiency,fastchargespeed,drive,numberofseats,priceingermany,priceinuk,region,address,aux_addres,latitude,longitude,type,power,brand,model,accelsec,topspeed_kmh,range_km,efficiency_whkm,fastcharge_kmh,rapidcharge,powertrain,plugtype,bodystyle,segment,seats,priceeuro,car,style,pricerange(lakhs),capacity,bootspace,basemodel,topmodel,speed_category,acceleration_class
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,nissan,ariya 87kwh,,,,,520,yes,fwd,type 2 ccs,hatchback,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,jaguar,i-pace,,,,,340,yes,awd,type 2 ccs,suv,e,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,ford,mustang mach-e er rwd,,,,,430,yes,rwd,type 2 ccs,suv,d,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,porsche,taycan 4s plus,,,,,890,yes,awd,type 2 ccs,sedan,f,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,nissan,e-nv200 evalia,,,,,190,yes,fwd,type 1 chademo,spv,n,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,tesla,cybertruck dual motor,,,,,710,yes,awd,type 2 ccs,pickup,n,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,renault,kangoo maxi ze 33,,,,,230,no,fwd,type 2,spv,n,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,ford,mustang mach-e er awd,,,,,410,yes,awd,type 2 ccs,suv,d,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,bmw,i3s 120 ah,,,,,260,yes,rwd,type 2 ccs,hatchback,b,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,skoda,enyaq iv 80x,,,,,540,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,porsche,taycan cross turismo,,,,,770,yes,awd,type 2 ccs,station,f,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,byton,m-byte 95 kwh 4wd,,,,,460,yes,awd,type 2 ccs,suv,e,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,sono,sion,,,,,270,yes,fwd,type 2 ccs,hatchback,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,kia,e-niro 39 kwh,,,,,230,yes,fwd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,audi,q4 sportback e-tron,,,,,550,yes,awd,type 2 ccs,suv,d,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,smart,eq forfour,,,,,230,no,rwd,type 2,hatchback,a,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,ford,mustang mach-e sr awd,,,,,360,yes,awd,type 2 ccs,suv,d,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,porsche,taycan turbo,,,,,810,yes,awd,type 2 ccs,sedan,f,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,volkswagen,id.3 1st,,,,,470,yes,rwd,type 2 ccs,hatchback,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,tesla,model x performance,,,,,480,yes,awd,type 2,suv,f,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,smart,eq fortwo coupe,,,,,230,no,rwd,type 2,hatchback,a,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,ford,mustang mach-e sr rwd,,,,,380,yes,rwd,type 2 ccs,suv,d,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,mercedes,eqv 300 long,,,,,290,yes,fwd,type 2 ccs,spv,n,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,fiat,500e hatchback,,,,,330,yes,fwd,type 2 ccs,hatchback,b,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,tesla,cybertruck single motor,,,,,740,yes,rwd,type 2 ccs,pickup,n,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,audi,e-tron sportback 50 quattro,,,,,470,yes,awd,type 2 ccs,suv,e,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,skoda,enyaq iv vrs,,,,,540,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,skoda,enyaq iv 60,,,,,440,yes,rwd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,audi,e-tron s 55 quattro,,,,,510,yes,awd,type 2 ccs,suv,e,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,smart,eq fortwo cabrio,,,,,230,no,rwd,type 2,cabrio,a,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,kia,e-soul 64 kwh,,,,,320,yes,fwd,type 2 ccs,suv,b,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,nissan,ariya e-4orce 87kwh,,,,,500,yes,awd,type 2 ccs,hatchback,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,fiat,500e convertible,,,,,330,yes,fwd,type 2 ccs,cabrio,b,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,volkswagen,id.3 pro performance,,,,,470,yes,rwd,type 2 ccs,hatchback,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,kia,e-soul 39 kwh,,,,,220,yes,fwd,type 2 ccs,suv,b,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,byton,m-byte 72 kwh 2wd,,,,,420,yes,rwd,type 2 ccs,suv,e,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,nissan,ariya 63kwh,,,,,440,yes,fwd,type 2 ccs,hatchback,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,audi,e-tron s sportback 55 quattro,,,,,540,yes,awd,type 2 ccs,suv,e,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,nissan,ariya e-4orce 63kwh,,,,,440,yes,awd,type 2 ccs,hatchback,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,nissan,ariya e-4orce 87kwh performance,,,,,450,yes,awd,type 2 ccs,hatchback,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,byton,m-byte 95 kwh 2wd,,,,,480,yes,awd,type 2 ccs,suv,e,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,tata nexon ev,compact suv,,5 seater,350 l,xm,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,tata tigor ev,subcompact sedan,,5 seater,316 l,xe,xz plus dual tone,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,tata nexon ev max,compact suv,,5 seater,350 l,xz plus 3.3 kw,xz plus lux 7.2 kw,medium,slow
